ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790038326.8,,,,,,,,,,,,,,,,11.0,1759.875596237,311.0
1790038329.4,,,,,,,,,,,,,,,,,1928.485080695,327.0
1790038332.0,,,,,,,,,,,,,,,,1.0,1928.485080695,327.0
1790038334.6,,,,,,,,,,,,,,,,3.0,1928.485080695,327.0
1790038337.2,,,,,,,,,,,,,,,,6.0,1928.485080695,327.0
1790038339.8,,,,,,,,,,,,,,,,6.0,1928.485080695,327.0
1790038342.3,,,,,,,,,,,,,,,,6.0,1928.485080695,327.0
1790038344.9,,,,,,,,,,,,,,,,6.0,1928.485080695,327.0
1790038347.6,,,,,,,,,,,,,,,,6.0,1928.485080695,327.0
1790038350.2,,,,,,,,,,,,,,,,8.0,1928.485080695,327.0
1790038352.8,,,,,,,,,,,,,,,,8.0,1928.485080695,327.0
1790038355.4,,,,,,,,,,,,,,,,9.0,1928.485080695,327.0
1790038358.0,,,,,,,,,,,,,,,,13.0,1928.485080695,327.0
1790038360.6,,,,,,,,,,,,,,,,,2116.905191996,344.0
1790038363.2,,,,,,,,,,,,,,,,1.0,2116.905191996,344.0
1790038365.8,,,,,,,,,,,,,,,,1.0,2116.905191996,344.0
1790038368.4,,,,,,,,,,,,,,,,2.0,2116.905191996,344.0
1790038371.0,,,,,,,,,,,,,,,,2.0,2116.905191996,344.0
1790038373.6,,,,,,,,,,,,,,,,2.0,2116.905191996,344.0
1790038376.2,,,,,,,,,,,,,,,,2.0,2116.905191996,344.0
1790038378.8,,,,,,,,,,,,,,,,3.0,2116.905191996,344.0
1790038381.3,,,,,,,,,,,,,,,,6.0,2116.905191996,344.0
1790038383.9,,,,,,,,,,,,,,,,8.0,2116.905191996,344.0
1790038386.5,,,,,,,,,,,,,,,,8.0,2116.905191996,344.0
1790038389.1,,,,,,,,,,,,,,,,10.0,2116.905191996,344.0
1790038391.7,,,,,,,,,,,,,,,,11.0,2116.905191996,344.0
1790038394.2,,,,,,,,,,,,,,,,11.0,2116.905191996,344.0
1790038396.8,,,,,,,,,,,,,,,,12.0,2116.905191996,344.0
1790038399.5,,,,,,,,,,,,,,,,16.0,2116.905191996,344.0
1790038402.1,,,,,,,,,,,,,,,,17.0,2116.905191996,344.0
1790038404.6,,,,,,,,,,,,,,,,3.0,2388.417932685,362.0
1790038407.2,,,,,,,,,,,,,,,,3.0,2388.417932685,362.0
1790038409.8,,,,,,,,,,,,,,,,3.0,2388.417932685,362.0
