ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,urgent_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789984636.7,69.0,0.0,0.0,0.0,,,,37.0,,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21381066051568143,,0.024282422,212.0
1789984641.2,88.0,0.0,0.0,0.0,,,,44.0,,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29390757429460357,,0.035097186,264.0
1789984645.2,99.0,1.0,0.0,0.0,,,,76.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602564549583378,,0.05133033,350.0
1789984650.1,115.0,0.0,0.0,0.0,,,,79.0,,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367771698315632,,0.05672913,388.0
1789984655.2,120.0,0.0,0.0,0.0,,,,93.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466969745735436,,0.063115672,426.0
1789984659.8,124.0,0.0,0.0,0.0,,,,105.0,,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646831080356185,,0.06831343,458.0
1789984664.3,126.0,1.0,0.0,0.0,,,,109.0,,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469473053678074,,0.07064043,472.0
1789984669.2,122.0,6.0,0.0,0.0,,,,121.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498600829667776,,0.074597974,498.0
1789984673.9,125.0,3.0,0.0,0.0,,,,135.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500925329900226,,0.078813392,526.0
1789984678.7,114.0,14.0,0.0,0.0,,,,144.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633180452741122,,0.082227954,544.0
1789984683.9,117.0,11.0,0.0,0.0,,,,176.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906282408897472,,0.093271138,608.0
1789984689.0,119.0,9.0,0.0,0.0,,,,211.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085613131638236,,0.103338886,678.0
1789984694.0,122.0,6.0,0.0,0.0,,,,246.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351142581268104,,0.11432827599999999,748.0
1789984699.0,115.0,13.0,0.0,0.0,,,,273.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510165218324214,,0.123329112,802.0
1789984704.4,116.0,12.0,0.0,0.0,,,,313.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731140256767872,,0.134963862,882.0
1789984709.7,118.0,10.0,0.0,0.0,,,,349.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819064478060294,,0.146364682,954.0
1789984715.1,123.0,5.0,0.0,0.0,,,,382.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7949848907484891,,0.157789022,1020.0
1789984720.3,108.0,20.0,0.0,0.0,,,,409.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046838679683868,,0.167109726,1074.0
1789984725.7,118.0,10.0,0.0,0.0,,,,442.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292355076350892,,0.177771812,1140.0
1789984731.0,117.0,11.0,0.0,0.0,,,,472.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412808890319351,,0.187234514,1200.0
1789984736.2,124.0,4.0,0.0,0.0,,,,501.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477023209240783,,0.19666451199999999,1258.0
1789984741.5,120.0,8.0,0.0,0.0,,,,530.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673541823123413,,0.20611573,1318.0
1789984746.5,117.0,11.0,0.0,0.0,,,,551.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863681471945071,,0.212295196,1358.0
1789984752.0,122.0,6.0,0.0,0.0,,,,582.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927663340843257,,0.22156354,1420.0
1789984757.0,123.0,5.0,0.0,0.0,,,,598.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994072524407253,,0.226594032,1452.0
1789984762.2,122.0,6.0,0.0,0.0,,,,622.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853172048778744,,0.233778872,1500.0
1789984767.4,122.0,6.0,0.0,0.0,,,,649.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793052426420628,,0.244679154,1554.0
1789984772.5,122.0,6.0,0.0,0.0,,,,674.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895656760719522,,0.253228858,1604.0
1789984777.6,123.0,5.0,0.0,0.0,,,,693.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933979723205665,,0.259633004,1642.0
1789984783.1,121.0,7.0,0.0,0.0,,,,722.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047325930694131,,0.268841002,1700.0
1789984788.1,123.0,5.0,0.0,0.0,,,,744.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095438615313093,,0.275622584,1744.0
1789984793.1,120.0,8.0,0.0,0.0,,,,765.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135799985695383,,0.281844006,1786.0
1789984798.2,121.0,7.0,0.0,0.0,,,,787.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208333333333333,,0.289528364,1830.0
1789984803.3,121.0,7.0,0.0,0.0,,,,806.0,1.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.924967814612166,,0.295949658,1870.0
1789984808.4,121.0,6.0,0.0,1.0,,,,829.0,1.0,128.0,2.0,1.0,0.0,0.0,0.0,0.0,0.928316883023996,,0.304825556,1916.0
1789984813.5,122.0,4.0,0.0,2.0,,,,853.0,1.0,128.0,3.0,1.0,0.0,0.0,0.0,0.0,0.9303427743804313,2.0,0.31137848,1964.0
1789984819.5,122.0,5.0,0.0,1.0,,2.0,,868.0,4.0,128.0,5.0,4.0,0.0,0.0,3.0,0.0,0.9403743339412796,,12.533367722,2000.0
1789984824.5,81.0,8.0,37.0,2.0,,2.0,,890.0,4.0,128.0,6.0,4.0,0.0,0.0,3.0,0.0,0.9645741694381862,4.0,12.540439824,2044.0
1789984829.8,88.0,3.0,35.0,2.0,,4.0,,919.0,6.0,128.0,8.0,6.0,0.0,0.0,5.0,0.0,0.967568304545292,4.0,34.198948058,2106.0
1789984835.0,89.0,3.0,33.0,3.0,,5.0,,933.0,7.0,128.0,10.0,7.0,0.0,0.0,6.0,0.0,0.9931766977792083,6.0,42.01813465,2136.0
1789984840.1,97.0,0.0,29.0,2.0,,9.0,,948.0,12.0,128.0,14.0,12.0,0.0,0.0,11.0,0.0,0.9957005686085184,2.0,73.367083816,2176.0
1789984845.2,94.0,3.0,29.0,2.0,,9.0,,962.0,12.0,128.0,14.0,12.0,0.0,0.0,11.0,0.0,0.9982070056860852,4.0,73.371627938,2204.0
1789984850.4,98.0,2.0,25.0,3.0,,10.0,,973.0,15.0,128.0,18.0,15.0,0.0,0.0,12.0,0.0,1.006100472052355,2.0,86.054274536,2232.0
1789984855.8,97.0,4.0,25.0,2.0,,11.0,,985.0,18.0,128.0,20.0,18.0,0.0,0.0,13.0,0.0,1.0247639738225511,2.0,105.384830388,2262.0
1789984861.1,99.0,2.0,24.0,3.0,,12.0,,996.0,21.0,128.0,24.0,21.0,0.0,0.0,15.0,0.0,0.9922585201873905,4.0,117.648451608,2290.0
1789984866.5,90.0,0.0,35.0,3.0,,14.0,,1012.0,23.0,128.0,26.0,23.0,0.0,0.0,17.0,0.0,1.0124369702821585,4.0,140.388359358,2326.0
1789984871.7,62.0,1.0,61.0,4.0,,16.0,,1023.0,26.0,128.0,30.0,26.0,0.0,0.0,19.0,0.0,0.9649706755355291,4.0,164.75633210200002,2354.0
1789984876.8,65.0,1.0,58.0,4.0,,17.0,,1032.0,29.0,128.0,33.0,29.0,0.0,0.0,20.0,0.0,0.9659903265028787,6.0,168.504007594,2378.0
1789984881.8,68.0,3.0,53.0,4.0,,19.0,,1038.0,34.0,128.0,38.0,34.0,0.0,0.0,22.0,0.0,0.997132818367128,6.0,196.181441194,2400.0
1789984886.9,73.0,2.0,50.0,3.0,,22.0,,1049.0,38.0,128.0,41.0,38.0,1.0,0.0,25.0,1.0,1.000361638593856,6.0,239.347955246,2430.0
1789984892.0,21.0,2.0,103.0,2.0,,26.0,,1053.0,47.0,128.0,49.0,47.0,1.0,0.0,31.0,1.0,1.0175732217573221,4.0,271.123550504,2456.0
1789984897.0,29.0,2.0,92.0,5.0,,29.0,,1061.0,56.0,128.0,61.0,56.0,1.0,0.0,34.0,1.0,0.9841334978364267,2.0,293.843236054,2490.0
1789984902.1,28.0,1.0,94.0,5.0,,32.0,,1064.0,69.0,128.0,74.0,69.0,1.0,0.0,41.0,1.0,1.0325666952759003,2.0,313.351514946,2522.0
1789984907.1,32.0,0.0,87.0,9.0,,35.0,,1068.0,74.0,128.0,83.0,74.0,1.0,0.0,45.0,1.0,0.9828434002074169,10.0,323.831507956,2540.0
1789984912.3,37.0,2.0,83.0,6.0,,41.0,,1074.0,84.0,128.0,90.0,84.0,1.0,0.0,52.0,1.0,0.9816663984551014,10.0,366.129780744,2572.0
1789984917.4,33.0,1.0,89.0,5.0,,44.0,,1081.0,89.0,128.0,94.0,89.0,1.0,0.0,55.0,1.0,1.0298479240424847,10.0,386.282083074,2596.0
1789984922.7,18.0,0.0,104.0,6.0,,49.0,,1085.0,106.0,128.0,112.0,106.0,2.0,0.0,62.0,2.0,0.9920390337231342,8.0,485.434702724,2638.0
1789984928.0,22.0,1.0,99.0,6.0,,52.0,,1086.0,114.0,128.0,120.0,114.0,2.0,0.0,65.0,2.0,0.9905625290562529,6.0,502.158767354,2656.0
1789984933.2,33.0,0.0,89.0,6.0,,57.0,,1091.0,124.0,128.0,130.0,124.0,2.0,0.0,73.0,2.0,0.9842890605442907,6.0,559.2952754,2686.0
1789984938.4,32.0,0.0,89.0,7.0,,58.0,,1093.0,128.0,128.0,135.0,128.0,2.0,0.0,73.0,2.0,0.9636278296320138,10.0,561.826083684,2698.0
1789984944.2,34.0,4.0,82.0,8.0,1.0,64.0,,1100.0,134.0,128.0,142.0,134.0,3.0,0.0,79.0,3.0,0.9716576368773021,14.0,653.496678444,2724.0
1789984949.3,38.0,1.0,81.0,8.0,1.0,68.0,,1105.0,139.0,128.0,147.0,139.0,4.0,0.0,83.0,4.0,0.9845384973000035,10.0,714.181055472,2744.0
1789984954.3,21.0,0.0,98.0,9.0,1.0,74.0,,1109.0,149.0,128.0,158.0,149.0,4.0,0.0,89.0,4.0,0.979983817902228,16.0,770.888831544,2772.0
1789984959.3,29.0,0.0,88.0,11.0,1.0,79.0,,1110.0,157.0,128.0,168.0,157.0,5.0,0.0,95.0,5.0,0.9912639022994671,16.0,823.121331888,2790.0
1789984964.3,39.0,0.0,80.0,9.0,1.0,88.0,,1111.0,168.0,128.0,177.0,168.0,6.0,0.0,104.0,6.0,0.9896783249293709,10.0,943.046129866,2814.0
