program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-ab-20260915-183059-tr-decay-s076,2,200,51.685,61399,55
bench-ab-20260915-183059-tr-decay-s077,0,200,205.482,61184,38
bench-ab-20260915-183059-tr-decay-s077,1,200,72.143,61251,38
bench-ab-20260915-183059-tr-decay-s077,2,200,25.505,61318,51
bench-ab-20260915-183059-tr-decay-s078,0,200,185.105,61274,33
bench-ab-20260915-183059-tr-decay-s078,1,200,114.366,61336,52
bench-ab-20260915-183059-tr-decay-s078,2,200,3.435,61417,45
bench-ab-20260915-183059-tr-decay-s079,0,200,235.264,61223,59
bench-ab-20260915-183059-tr-decay-s079,1,200,64.457,61311,49
bench-ab-20260915-183059-tr-decay-s079,2,200,3.396,61389,44
