program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-sat-20260915-152924-s100,1,200,74.84,61126,71
bench-sat-20260915-152924-s100,2,200,51.757,61226,80
bench-sat-20260915-152924-s101,0,200,51.042,61092,34
bench-sat-20260915-152924-s101,1,200,70.434,61155,62
bench-sat-20260915-152924-s101,2,200,37.034,61246,80
bench-sat-20260915-152924-s102,0,200,54.242,61149,49
bench-sat-20260915-152924-s102,1,200,67.785,61227,30
bench-sat-20260915-152924-s102,2,200,41.328,61286,33
bench-sat-20260915-152924-s103,0,200,54.939,61389,50
bench-sat-20260915-152924-s103,1,200,93.515,61468,53
bench-sat-20260915-152924-s103,2,200,35.611,61550,62
bench-sat-20260915-152924-s104,0,200,59.407,61113,62
bench-sat-20260915-152924-s104,1,200,62.296,61204,40
bench-sat-20260915-152924-s104,2,200,55.097,61273,80
bench-sat-20260915-152924-s105,0,200,52.344,61299,33
bench-sat-20260915-152924-s105,1,200,70.917,61361,62
bench-sat-20260915-152924-s105,2,200,23.562,61452,36
bench-sat-20260915-152924-s106,0,200,52.537,61243,36
bench-sat-20260915-152924-s106,1,200,74.428,61308,62
bench-sat-20260915-152924-s106,2,200,27.197,61399,64
bench-sat-20260915-152924-s107,0,200,52.893,61276,36
bench-sat-20260915-152924-s107,1,200,70.194,61341,45
bench-sat-20260915-152924-s107,2,200,17.867,61415,39
bench-sat-20260915-152924-s108,0,200,58.683,61194,52
bench-sat-20260915-152924-s108,1,200,61.995,61275,41
bench-sat-20260915-152924-s108,2,200,44.057,61345,43
bench-sat-20260915-152924-s109,0,200,55.197,61225,39
bench-sat-20260915-152924-s109,1,200,65.331,61293,45
bench-sat-20260915-152924-s109,2,200,27.666,61367,42
bench-sat-20260915-152924-s110,0,200,53.518,61198,30
bench-sat-20260915-152924-s110,1,200,62.228,61257,25
bench-sat-20260915-152924-s110,2,200,24.836,61311,33
bench-sat-20260915-152924-s111,0,200,53.337,61371,30
bench-sat-20260915-152924-s111,1,200,75.807,61430,40
bench-sat-20260915-152924-s111,2,200,46.974,61499,67
bench-sat-20260915-152924-s112,0,200,57.236,61169,41
bench-sat-20260915-152924-s112,1,200,65.402,61239,53
bench-sat-20260915-152924-s112,2,200,46.667,61321,45
bench-sat-20260915-152924-s113,0,200,57.455,61431,40
bench-sat-20260915-152924-s113,1,200,111.085,61500,50
bench-sat-20260915-152924-s113,2,200,37.736,61579,47
bench-sat-20260915-152924-s114,0,200,56.52,61262,38
bench-sat-20260915-152924-s114,1,200,63.989,61329,46
bench-sat-20260915-152924-s114,2,200,26.526,61404,38
bench-sat-20260915-152924-s115,0,200,59.388,61109,49
bench-sat-20260915-152924-s115,1,200,65.552,61187,50
bench-sat-20260915-152924-s115,2,200,15.603,61266,42
bench-sat-20260915-152924-s116,0,200,64.152,61323,60
bench-sat-20260915-152924-s116,1,200,66.687,61412,70
bench-sat-20260915-152924-s116,2,200,51.08,61511,80
bench-sat-20260915-152924-s117,0,200,56.859,61481,33
bench-sat-20260915-152924-s117,1,200,111.002,61543,80
bench-sat-20260915-152924-s117,2,200,63.863,61653,41
bench-sat-20260915-152924-s118,0,200,56.437,61287,29
bench-sat-20260915-152924-s118,1,200,71.779,61345,53
bench-sat-20260915-152924-s118,2,200,39.82,61427,53
bench-sat-20260915-152924-s119,0,200,60.412,61256,45
bench-sat-20260915-152924-s119,1,200,69.589,61330,53
bench-sat-20260915-152924-s119,2,200,32.546,61412,34
bench-sat-20260915-152924-s120,0,200,62.062,61002,46
bench-sat-20260915-152924-s120,1,200,60.996,61077,45
bench-sat-20260915-152924-s120,2,200,54.795,61151,80
bench-sat-20260915-152924-s121,0,200,58.008,61309,29
bench-sat-20260915-152924-s121,1,200,66.656,61367,41
bench-sat-20260915-152924-s121,2,200,39.976,61437,42
bench-sat-20260915-152924-s122,0,200,58.728,61468,35
bench-sat-20260915-152924-s122,1,200,100.576,61532,39
bench-sat-20260915-152924-s122,2,200,62.949,61600,39
bench-sat-20260915-152924-s123,0,200,59.781,60855,37
