ts,backend,kv_cache_usage_perc,interval_hit_rate,interval_queries,interval_hits,cum_prefix_cache_queries,cum_prefix_cache_hits,num_requests_running,num_requests_waiting,active_program_tokens,reasoning_program_tokens,acting_program_tokens,capacity_overflow
1789511610.0,http://10.100.3.5:8000,0.3828,0.4589,61253,28112,10319426,2854896,14,21,2145364,2145364,0,0
1789511612.1,http://10.100.15.12:8000,0.6014,0.8992,613306,551488,1167814466,1065281504,22,14,2148874,1411671,737203,0
1789511612.1,http://10.100.2.5:8000,0.5163,,0,0,10685222,3050736,19,17,2207221,2207221,0,0
1789511612.1,http://10.100.2.6:8000,0.1793,,0,0,13072322,5562608,7,3,980780,919513,61267,0
1789511612.1,http://10.100.3.5:8000,0.3828,,0,0,10319426,2854896,14,21,2084890,2084890,0,0
1789511614.1,http://10.100.15.12:8000,0.0549,0.9994,1410668,1409872,1169225134,1066691376,2,0,1472486,1288055,184431,0
1789511614.1,http://10.100.2.5:8000,0.676,0.8108,490347,397584,11175569,3448320,25,11,2146023,2146023,0,0
1789511614.1,http://10.100.2.6:8000,0.1885,0.0,60993,0,13133315,5562608,7,8,1895163,1895163,0,0
1789511614.1,http://10.100.3.5:8000,0.371,0.4574,184164,84240,10503590,2939136,14,20,2084890,2084890,0,0
1789511616.1,http://10.100.15.12:8000,0.0825,0.9994,1228225,1227472,1170453359,1067918848,3,0,796882,796882,0,0
1789511616.1,http://10.100.2.5:8000,0.9596,0.9518,674749,642256,11850318,4090576,35,0,2146831,1656022,490809,0
1789511616.1,http://10.100.2.6:8000,0.3825,0.8887,552603,491088,13685918,6053696,14,16,1833739,1833739,0,0
1789511616.1,http://10.100.3.5:8000,0.3818,0.7265,122687,89136,10626277,3028272,14,18,2085133,2085133,0,0
1789511618.1,http://10.100.15.12:8000,0.0915,0.3333,183909,61296,1170637268,1067980144,4,7,735558,735558,0,0
1789511618.1,http://10.100.2.5:8000,0.1921,0.9994,1165735,1165056,13016053,5255632,7,0,1166835,859684,307151,0
1789511618.1,http://10.100.2.6:8000,0.3989,0.0,122411,0,13808329,6053696,15,15,1833739,1833739,0,0
1789511618.1,http://10.100.3.5:8000,0.9326,0.9496,1226879,1164992,11853156,4193264,34,0,2085523,1901245,184278,0
1789511620.1,http://10.100.15.12:8000,0.0915,,0,0,1170637268,1067980144,4,7,674147,674147,0,0
1789511620.1,http://10.100.2.5:8000,0.0,0.9994,920830,920256,13936883,6175888,0,0,0,0,0,0
1789511620.1,http://10.100.2.6:8000,0.4282,0.0,61249,0,13869578,6053696,16,14,1833739,1833739,0,0
1789511620.1,http://10.100.3.5:8000,0.2471,0.9994,920903,920320,12774059,5113584,9,0,1412289,1105185,307104,0
1789511622.1,http://10.100.15.12:8000,0.1043,0.0,61026,0,1170698294,1067980144,4,7,674147,674147,0,0
1789511622.1,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511622.1,http://10.100.2.6:8000,0.4282,,0,0,13869578,6053696,16,14,1772502,1711031,61471,0
1789511622.1,http://10.100.3.5:8000,0.2471,,0,0,12774059,5113584,9,0,0,0,0,0
1789511624.2,http://10.100.15.12:8000,0.2744,0.7141,429584,306768,1171127878,1068286912,11,0,612804,612804,0,0
1789511624.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511624.2,http://10.100.2.6:8000,0.3824,0.0,61193,0,13930771,6053696,14,13,1650731,1527910,122821,0
1789511624.2,http://10.100.3.5:8000,0.0,0.9994,920969,920384,13695028,6033968,0,0,0,0,0,0
1789511626.2,http://10.100.15.12:8000,0.0549,,0,0,1171127878,1068286912,2,0,245311,61347,183964,0
1789511626.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511626.2,http://10.100.2.6:8000,0.302,0.0,122437,0,14053208,6053696,12,12,1466616,1405082,61534,0
1789511626.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511628.2,http://10.100.15.12:8000,0.0,0.9994,490548,490272,1171618426,1068777184,0,0,0,0,0,0
1789511628.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511628.2,http://10.100.2.6:8000,0.2362,0.0,61275,0,14114483,6053696,9,12,1343850,1343850,0,0
1789511628.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511630.2,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511630.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511630.2,http://10.100.2.6:8000,0.2106,0.0,61010,0,14175493,6053696,8,13,1282530,1282530,0,0
1789511630.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511632.2,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511632.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511632.2,http://10.100.2.6:8000,0.2106,,0,0,14175493,6053696,8,13,1282572,1282572,0,0
1789511632.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511634.2,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511634.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511634.2,http://10.100.2.6:8000,0.2199,0.0,122499,0,14297992,6053696,9,12,1160056,1160056,0,0
1789511634.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511636.2,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511636.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511636.2,http://10.100.2.6:8000,0.1157,0.0,61140,0,14359132,6053696,5,13,1160123,1160123,0,0
1789511636.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511638.2,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511638.2,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511638.2,http://10.100.2.6:8000,0.1596,0.0,61466,0,14420598,6053696,6,13,1160123,1160123,0,0
1789511638.2,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511640.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511640.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511640.3,http://10.100.2.6:8000,0.1889,0.0,61123,0,14481721,6053696,7,12,1160123,1160123,0,0
1789511640.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511642.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511642.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511642.3,http://10.100.2.6:8000,0.1889,,0,0,14481721,6053696,7,12,1163844,1163844,0,0
1789511642.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511644.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511644.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511644.3,http://10.100.2.6:8000,0.1782,0.0,122468,0,14604189,6053696,7,12,1163877,1163877,0,0
1789511644.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511646.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511646.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511646.3,http://10.100.2.6:8000,0.1838,0.0,61292,0,14665481,6053696,7,12,1164130,1102734,61396,0
1789511646.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511648.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511648.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511648.3,http://10.100.2.6:8000,0.5204,0.928,857528,795792,15523009,6849488,19,0,1164275,1041496,122779,0
1789511648.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511650.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511650.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511650.3,http://10.100.2.6:8000,0.1644,0.9994,796909,796448,16319918,7645936,6,0,1043049,675193,367856,0
1789511650.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511652.3,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511652.3,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511652.3,http://10.100.2.6:8000,0.1644,,0,0,16319918,7645936,6,0,0,0,0,0
1789511652.3,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511654.4,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511654.4,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511654.4,http://10.100.2.6:8000,0.0,0.9994,736785,736336,17056703,8382272,0,0,0,0,0,0
1789511654.4,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511656.4,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511656.4,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511656.4,http://10.100.2.6:8000,0.0,,0,0,17056703,8382272,0,0,0,0,0,0
1789511656.4,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
1789511657.6,http://10.100.15.12:8000,0.0,,0,0,1171618426,1068777184,0,0,0,0,0,0
1789511657.6,http://10.100.2.5:8000,0.0,,0,0,13936883,6175888,0,0,0,0,0,0
1789511657.6,http://10.100.2.6:8000,0.0,,0,0,17056703,8382272,0,0,0,0,0,0
1789511657.6,http://10.100.3.5:8000,0.0,,0,0,13695028,6033968,0,0,0,0,0,0
