ts,backend,kv_cache_usage_perc,interval_hit_rate,interval_queries,interval_hits,cum_prefix_cache_queries,cum_prefix_cache_hits,num_requests_running,num_requests_waiting,num_preemptions,active_program_tokens,reasoning_program_tokens,acting_program_tokens,capacity_overflow
1789534725.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534727.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534729.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534731.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534733.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534735.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534737.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534739.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534742.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534744.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534746.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534748.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534750.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534752.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534754.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534756.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534758.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534760.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534762.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534764.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534766.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534768.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534770.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534772.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534774.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534776.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534778.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534780.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534782.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534784.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534786.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534788.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534790.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534792.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534794.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534796.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534798.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534800.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534802.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534804.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534806.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534808.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534810.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534812.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534814.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534816.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534818.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534820.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534822.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534824.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534826.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534828.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534830.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534832.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534834.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534836.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534839.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534841.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534843.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534845.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534847.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534849.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534851.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534853.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
